ID,Name,Sex
79977,Ian Alexander Mills,M
79980,Melissa Ann Mills,F
79984,"Patrick Sammy ""Patty"" Mills",M
79991,Sonia Mills,F
79997,"Lachlan ""Lachie"" Milne",M
79999,Malcolm Milne,M
80026,"Dejan ""Danny"" Milosevic",M
80028,Jovana Milosevic,F
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F
80170,Gary John Minihan,M
80197,Anne Louise Minter (-Harris),F
80388,"Matthew John ""Matt"" Mitcham",M
80398,David Stuart Mitchell,M
80401,"Donald ""Don"" Mitchell",M
80412,Kathryn Mitchell,F
80417,Lauren Mitchell,F
80418,Leilani Seamah Mitchell,F
80424,Morgan Mitchell,F
80426,"Charles Raymond ""Ray"" Mitchell",M
80428,"Richard Charles ""Rick"" Mitchell",M
80435,Ryan Scott Mitchell,M
80438,Sylvia J. Mitchell,F
80440,Victoria Mitchell,F
80443,Claire Mitchell-Taverner,F
80521,Grant David Mitton,M
80777,Edward Russell Mockridge,M
80843,"Marina Moffa (-Pearce, -Wood)",F
80846,Emma Moffatt,F
80849,Robin Ian Moffitt,M
81066,Christie Mokotupu,F
81119,Alicia Molik,F
81264,Gweneth Molony (-Henke),F
81308,John James Monckton,M
81330,"Stephen James ""Steve"" Moneghetti",M
81341,Adrian Calero Monger,M
81353,Julie-Anne Monico,F
81365,Ruth Moniz,F
81370,Kenrick John Monk,M
81549,Peter Guy Montgomery,M
81636,Audrey Helen Moore (-Youl),F
81640,Craig Andrew Moore,M
81642,David Keith Moore,M
81660,John Moore,M
81673,Melissa Moore (-Medlicott),F
81679,Roy Thomas Moore,M
81693,Paul John Moorfoot,M
81696,Stephanie Moorhouse,F
81812,Jane Moran,F
81817,Travis Moran,M
81827,Karen Lynne Moras (-Stephenson),F
81828,Karen Narelle Moras (-Senior),F
82016,"Christopher ""Chris"" Morgan",M
82020,David Morgan,M
82025,Georgina Morgan,F
82034,Kevin Morgan,M
82035,"Lawrence Robert ""Laurie"" Morgan",M
82038,Melissa Morgan,F
82039,Michael Dennis Morgan,M
82042,Sandra Anne Morgan (-Beavis),F
82044,Shona Morgan,F
82047,Tina Michelle Morgan (-Tanrkulu),F
82069,Damian Andrew Mori,M
82091,Ante Tomislav Moric,M
82189,Lisa Moro,F
82201,"Michael Matthew ""Mike"" Moroney",M
82242,"Charles James ""Charlie"" Morris",M
82243,David John Morris,M
82252,"Thomas Henry ""Harry"" Morris",M
82255,"Jennifer Lynn ""Jenny"" Morris",F
82290,Jessica Morrison,F
82304,Bruce Gavan Morrow,M
82307,Rebel Morrow,F
82308,Simmone Anne Morrow,F
82315,"Daniel ""Danny"" Morseu",M
82349,Brian Morton,M
82350,Cameron Morton,M
82361,Stephanie Morton,F
82447,Tracey Mosley,F
82539,Michael Guy Mottl,M
82544,Craig Stuart Mottram,M
82545,Brock William Motum,M
82695,Stephen Martin Mowlam,M
82699,"Mervyn Charles ""Merv"" Moy",M
82720,Michael James Moyle,M
82854,Clement George Mudford,M
82861,Sylvia Mary Muehlberg (Bentley-),F
82930,Sophie Rowens Muir,F
83008,Gael Patricia Mulhall-Martin,F
83031,Angela Marie Mullens (-Walker),F
83053,Craig John Muller,M
83190,Peter Morgan Mullins,M
83349,Bree Munro,F
83351,Hope Munro (Brown-),F
83352,Melissa Munro,F
83508,Andrew Raymond James Murphy,M
83522,"Francis Thomas ""Frank"" Murphy",M
83523,"Frederick Desmond ""Fred"" Murphy",M
83528,Janice Murphy,F
83531,John Bernard Murphy,M
83539,Michael Andrew Murphy,M
83540,Miles Murphy,M
83543,Patrick Murphy,M
83544,Peter James Murphy,M
83549,Shaun Peter Murphy,M
83578,Iain Gordon Murray,M
83581,Janine Murray,F
83587,Julie Elizabeth Murray,F
83588,"Patrick Brian ""Pat"" Murray",M
83589,Paul Murray,M
83615,Andrew John Murtha,M
83649,Kevin Vincent Muscat,M
83666,Stuart Musialik,M
83700,Julian Muspratt,M
83955,Devereaux Reginald Mytton,M
83966,Victoria Na,F
84223,"Bethanie Anne ""Beth"" Nail (-Kearney)",F
84317,Michael Yoshihide Nakamura,M
84469,"Gabrielle ""Gabi"" Nance",F
84492,Georgia Nanscawen,F
84505,Ryan Napoleon,M
84521,Michael Naray,M
84564,Paul Andrew Narracott,M
84604,Paul Stuart Nash,M
84685,David Nathan,M
84695,Louise Natoli,F
84718,Lisa Ellen Naughton,F
84811,Meagen Marree Nay,F
84813,Robert John Nay,M
84833,Lee Michelle Naylor,F
84971,Leah Neale,F
84973,Gail Neall (-Yeoh),F
85020,Travis Nederpelt,M
85053,David Charles Neesham,M
85054,"Timothy Paul ""Tim"" Neesham",M
85123,Lucas Neill,M
85125,Jade Neilsen,F
85145,Gary Malcolm Neiwand,M
85164,Grant Roy Nel,M
85184,Ashleigh Nelson,F
85193,Ella Nelson,F
85211,Peter Nelson,M
85326,"Herlof Aasmund ""Hal"" Nerdal",M
85385,"Edward James ""Jim"" Nestor",M
85423,Bianca Maree Netzler,F
85475,Nadine Bernadette Neumann,F
85537,"James Julian ""Jim"" Nevin",M
85553,Robert Frederick Newbery,M
85555,Scott Newcomb,M
85556,Simon Harvey Newcombe,M
85573,"Bradley ""Brad"" Newley",M
85579,Guy David Newman,M
85580,Jack Heather Newman,M
85589,Sally Gaye Newmarch,F
85612,Rachel Neylan,F
85670,Kotuku Ngawati,F
85704,"John ""Johnny"" Nguyen",M
85705,Karen Nguyen,F
85799,Cynthia Nicholas (-Nadalin),F
85803,John Allen Nicholas,M
85805,Alana Nicholls,F
85811,Wendy Jean Nicholls (-Grant),F
85815,Gareth Nichols,M
85818,Kevin John Nichols,M
85819,Leonie Nichols,F
85825,"Christopher John ""Chris"" Nicholson",M
85831,John Michael Nicholson,M
85891,George Terence Nicoll,M
85895,"James Neil ""Jamie"" Nicolson",M
86015,"Matthew Peter ""Matt"" Nielsen",M
86306,Kathrin Nikolussi,F
86328,Patrick Joseph Nilan,M
86379,"David Wayne ""Dave"" Nilsson",M
86451,Roger Arthur Ninham,M
86583,Erica Leigh Nixon (-Hooker),F
86601,Richard Nizielski,M
86683,Michael Jack Nobbs,M
86731,Peter Geoffrey Noel,M
86825,Daniel Noonan,M
86929,Patricia M. Norford (-Smith),F
86955,Peter George Norman,M
86957,Roy Douglas Norman,M
86979,David John Norris,M
86985,Justin Neville Norris,M
86998,Jade Bronson North,M
87000,"William Herbert ""Bill"" Northam",M
87012,Denise Norton (-Wangel),F
87019,"Patricia ""Pat"" Norton (-Down)",F
87023,Darryl Michael Norwood,M
87024,Elise Simone Norwood (-Ashton),F
87051,Anthony Bennett Nossiter,M
87052,Yanda Nossiter,F
87087,Anoushirvan Nourian,M
87236,Peter Joseph Nowill,M
87285,Isaac Ntiamoah,M
87354,"Glynis Leanne Nunn (Saunders-, -Cearns)",F
87357,"Leslie Ernest ""Les"" Nunn",M
87527,Julie Dawn Nykiel,F
87537,Lindsay Nylund,M
87640,Shelley Oates-Wilding,F
87641,Lyndal Oatley,F
87642,Kristy Oatley-Nist,F
87645,Brittany O'Brien,F
87650,Cory Leigh O'Brien,M
87652,Danielle O'Brien,F
87656,Denise Antonia O'Brien (-Wild),F
87660,Lovett Ian O'Brien,M
87663,John O'Brien,M
87667,Kerry Dennis O'Brien,M
87671,"Michael Timothy ""Mick"" O'Brien",M
87678,Shaun William O'Brien,M
87682,Wesley O'Brien,M
87689,Darren John Obah,M
87749,Mark Raymond Oberman,M
87750,Paul Dean Oberman,M
87940,"Edward ""Eddie"" Ockenden",M
87953,Peter Joseph O'Donnell,M
88067,Trent Carl Wayne Oeltjen,M
88100,Ben Offereins,M
88124,Stuart Peter O'Grady,M
88178,Diane Ogle,F
88221,Kevin O'Halloran,M
88225,John James O'Hara,M
88233,Jenna O'Hea,F
88242,Su-Hyun Oh,F
88293,"Thomas ""Tom"" Ohman",M
88374,Lisa O'Keefe,F
88408,Zoltan Okalyi,M
88477,Paul Michael Okon (-Engstler),M
88615,"Arkadiusz ""Arek"" Olczak",M
88625,Lisa Oldenhof,F
88673,Irena Olevsky,F
88744,Brian Thomas Oliver,M
88762,"Percival Cole ""Percy"" Oliver",M
88767,Catriona Oliver-Sens,F
88811,Keith Ollerenshaw,M
88812,Scott Ollerenshaw,M
89019,"Jeffery ""Jeff"" Olver",M
89033,"Gerard Anthony ""Ged"" O'Mahony",M
89104,Denis O'Neil,M
89109,"Francis Thomas ""Frank"" O'Neill",M
89113,Nathan Brian O'Neill,M
89117,"Susan ""Susie"" O'Neill",F
89118,Taylah-Paige O'Neill,F
89271,Jai Tapu Opetaia,M
89295,Emanuel Oppliger,M
89349,John Veikko Oravainen,M
89370,David Rodney Orbell,M
89372,"William Henry ""Bill"" Orchard",M
89373,Simon Orchard,M
89479,Shelley Ormes,F
89483,Mark Sebastian Clive Ormrod,M
89516,Katrina Orpwood,F
89518,"Jennifer Louise ""Jenny"" Orr (-McConnell, -Frank)",F
89535,"Lorenzo ""Lorry"" Orsini",M
89655,Timothy Leo O'Shannessey,M
89659,Glenn O'Shea,M
89665,John Brendan O'Sullivan,M
89676,"Aleksandr ""Alex"" Osadchuk",M
89751,Alan John Oshyer,M
89886,Sarah Rozanne Osvath,F
89996,Tarren Paige Otte,F
90086,Wayne Daniel Ough,M
90143,Sarah Anne Outhwaite-Tait,F
90144,Nathan Outteridge,M
90187,"Ellinora Jillian ""Elli"" Overton",F
90221,Rod Owen-Jones,M
90225,Jenny Owens,F
90228,Thomas Alfred Owens,M
90257,Chris Andrew Oxspring,M
90336,"Reinold ""Rein"" Ozoline",M
90338,Anna Ozolins,F
90378,Nikita Aleisha Pablo,F
90447,Jake Packard,M
90548,Duncan McIntyre Page,M
90556,Malcolm George Page,M
90598,Peter Ranken Paige,M
90603,"Edward Oscar Guthrie ""Ted"" Pain",M
90610,Sandra Paintin (-Paul),F
90759,Andrew Palfrey,M
90760,"Susanne ""Susie"" Palfreyman",F
90803,Matthew John Pallister,M
90838,Becchara Palmer,F
90844,Deborah Palmer (-Southwood),F
90845,"Donald Robert ""Don"" Palmer",M
90852,Ian Palmer,M
90854,Joshua Palmer,M
90855,Kirk Palmer,M
90856,Kylie Jayne Palmer,F
90908,"Edward S. ""Eddie"" Palubinskas",M
91262,Madeleine Pape,F
91305,Michael Francis Papps,M
91306,Peter Lee Papps,M
91336,Jesse Parahi,M
91420,"Richard Ian ""Dick"" Paris",M
91655,George Richard Parker,M
91656,Georgie Parker,F
91675,Reginald Parker,M
91677,Ross Parker,M
91678,Samuel Parker,M
91683,Georgina Louise Parkes,F
91697,Amber Parkinson,F
91704,Tessa Parkinson,F
91712,Nicole Parks,F
91715,Jennifer Parlevliet,F
91737,"Elizabeth ""Liz"" Parnov",F
91756,Warren Cornelius Parr,M
91783,Peter Gordon Parrott,M
91785,Shannon Parry,F
91809,Patrick Parsons,M
91838,Kathleen Anne Partridge,F
91856,"Aleksandr ""Alex"" Parygin",M
91951,Travis Passier,M
91999,Glenn Scott Patching,M
92031,William Paterson,M
92032,James Paterson-Robinson,M
92052,Nigel David Patmore,M
92056,Sarah-Louise Paton (-Hilliard),F
92069,Elizabeth Patrick,F
92071,Jaele Patrick,F
92098,Barry Beauchamp Patten,M
92100,"Samuel ""Sam"" Patten",M
92107,Eleanor Patterson,F
92123,"Sidney Philip ""Sid"" Patterson",M
92152,Andrew Paul,M
92272,Robert D. Paver,M
92333,Rajan Pavlovic,M
92378,"Kenneth James ""Ken"" Pawsey",M
92424,Julian Paynter,M
92426,Trennon Paynter,M
92481,Hamish Peacock,M
92482,Harrison Peacock,M
92491,"Henry Robert ""Bobby"" Pearce",M
92492,Cecil Arthur Pearce,M
92494,Colleen Pearce,F
92495,Darryl Pearce,M
92497,Eric Robert Pearce,M
92498,Gary Malcolm Pearce,M
92499,Gordon Charles Pearce,M
92502,Julian Brian Pearce,M
92504,Melville George Arthur Pearce,M
92521,Michelle Robyn Pearson,F
92524,Todd Robert Pearson,M
92527,Cheryl Anne Peasley (-Collins),F
92578,"Lawrence William ""Lawrie"" Peckham",M
92596,"Robert Lloyd ""Robbie"" Peden",M
92719,Alison Louise Peek,F
92722,Laura Peel,F
92727,John William Peers,M
92742,Bruce Peever,M
92796,Mria Pekli (-Kelly),F
92831,Evania Pelite,F
93014,Richard Pengelley,M
93101,Semr Pepic,M
93147,Ross Peraudo,M
93158,Matthew Percy,M
93189,"Jacqueline Margaret ""Jackie"" Pereira",F
93450,Brooke Peris,F
93453,"Nova Maree Peris-Kneebone (-Batman, -Appleton)",F
93463,Daryl William Perkins,M
93464,"Jacqueline ""Jackie"" Perkins",F
93465,Karyne Louise Perkins (-Di Marco),F
93466,Kieren John Perkins,M
93469,Shane Perkins,M
93488,Lenny Permana,F
93598,"Leslie John ""Les"" Perry",M
93703,Russell Neville Pery,M
93828,Joanne Peters,F
93885,"Michael ""Mike"" Petersen",M
93951,Michelle Kerryn Pethybridge-Rim,F
94055,Haylea Petrie,F
94263,John William Pettigrew,M
94349,"Waldemar Herbert ""Walter"" Pfeiffer",M
94399,Russell George Phegan,M
94408,Peter Phelps,M
94442,Mark Anthony Philippoussis,M
94458,Amanda Susan Phillips,F
94467,Daniel Phillips,M
94471,Erin Victoria Phillips,F
94481,Jesse Phillips,M
94483,Karen Anne Phillips (-Higgison),F
94491,Peter Robin Phillips,M
94496,William John Berge Phillips,M
94624,Michael Picken,M
94634,Leiston Jane Pickett,F
94701,"Edward John ""Ted"" Pierce",M
94741,Deane Anthony Pieters,M
94798,"Antonio ""Tony"" Pignone",M
94802,Denis Pigott,M
94831,"Geoffrey Benjamin ""Benny"" Pike",M
94843,"Michael ""Mick"" Pikos",M
94947,Adam Robert Pine,M
95094,Desmond Royle Piper,M
95097,Jim Alan Piper,M
95178,"Alexandra Jane ""Sandra"" Pisani",F
95246,"Bradley Michael ""Brad"" Pitt",M
95257,Jamie Michael Pittman,M
95258,Jana Emily Pittman (-Rawlinson),F
95403,Claude Arthur Platt,M
95425,"Judith White ""Judy"" Playfair",F
95492,"Richard Francis ""Dick"" Ploog",M
95523,Jeff Plumb,M
95533,Jason Robert Plummer,M
95644,Lauren Elizabeth Poetschka,F
95645,Rene Elise Poetschka,F
95812,Ted Polglaze,M
95864,Clare Elizabeth Polkinghorne,F
96087,Kelvin Laurence Poole,M
96088,Malcolm Philip Poole,M
96103,Jarrod Poort,M
96122,Ion Popa,M
96179,Ivan Popov,M
96213,"Anthony ""Tony"" Popovic",M
96247,John Porch,M
96286,"Richard Julian ""Richie"" Porte",M
96302,Charles Michael Porter,M
96306,David Kevin Porter,M
96317,Natalie Porter,F
96320,Stacey Porter,F
96357,"Nicholas Weston ""Nick"" Porzig",M
96453,Warren James Potent,M
96469,Alicia Poto,F
96497,Kerri-Ann Pottharst,F
96508,Alec Potts,M
96613,Adrian Francis Powell,M
96618,David Powell,M
96624,John Stanley Powell,M
96630,Richard Thornton Powell,M
96635,"Katrina Maree ""Triny"" Powell",F
96636,Lisa Josephine Powell-Carruthers,F
96640,Brian Power,M
96644,"David William ""Dave"" Power",M
96647,"Michael Gregory ""Mike"" Power",M
96745,Igor Praporshchikov,M
96769,Brooke Pratley,F
96776,"Christopher ""Chris"" Pratt",M
96781,Nicole Pratt,F
96860,"Robert Archibald ""Bob"" Prentice",M
96927,Marcus Priaulx,M
96933,Adele Price (-Johnson),F
96947,Olivia Price,F
96948,Petrina May Price,F
96951,Stephanie Price,F
96996,"Francis (Frantiek-) ""Frank"" Prihoda",M
97022,Danielle Mia Prince,F
97050,"Sidney ""Sid"" Prior",M
97067,Philip Pritchard,M
97080,Sahit Prizreni,M
97113,Donna Lee Procter,F
97115,"Robert ""Bob"" Proctor",M
97215,Julien Prosser,M
97255,Nicole Anne Louise Provis-Bradtke,F
97314,Peter Joseph Pryor,M
97425,Duncan Michael Pugh,M
97508,Dean Lester Pullar,M
97514,Alex Pullin,M
97548,Alexander Noel Punton,M
97596,Nicholas Purnell,M
97704,Catherine Irene Pym (-Onslow),F
97770,"Fan ""Esther"" Qin",F
97823,Ian Myron Quartermain,M
97890,Bruce James Quick,M
97894,"Carolyn Ann ""Carrie"" Quigley (Muehlberg-)",F
97900,Sean Patrick Quilty,M
97910,"Frederick ""Fred"" Quine",M
97913,James Peter Quinn,M
97924,Donna Quinn-Brown,F
97981,Alicia Quirk,F
98063,Marty Rabjohns,M
98247,"Christopher Daniel Nathan ""Chris"" Rae",M
98289,"Patrick Michael ""Pat"" Rafter",M
98366,Natalia Rahman,F
98368,Paul Nicholas Rahman,M
98427,"Maxwell Charles ""Max"" Rainsford",M
98530,John Robert Rakowski,M
98540,Glencora Ralph,F
98541,Martin Joseph Ralph,M
98571,Taip Ramadani,M
98576,David Barton Ramage,M
98763,"John William ""Bill"" Ramsay",M
98765,Heath Terrence Ramsay,M
98770,Sidney Edward Ramsden,M
98807,"John Raymond ""JR"" Ranch",M
98817,Emma Randall (-McDonald),F
98834,Kerri Leigh Randle,F
98875,Amanda Rankin,F
98921,Peter Adrian Raper,M
98993,Stephen Istvan Raskovy,M
99284,Chloe Rayner,F
99345,Glenn Read,M
99352,Lisa Ann Read (-Barnes),F
99355,Peter Read,M
99361,Brendon Reading,M
99425,Elise Maree Rechichi,F
99473,Shawn Michael Redhage,M
99489,Jane Redman,F
99515,Ian Manley Reed,M
99518,Kylie Reed,F
99530,Paul Edward Reedy,M
99540,Shayne Leanne Reese,F
99549,Glenn Reeves,M
99555,"Stavros ""Steve"" Refenes",M
99697,Graeme Reid,M
99698,Graham Leslie Reid,M
99710,Robert W. Reid,M
99714,Samantha Lee Reid,F
99722,"Patrick ""Pat"" Reidy",M
99741,Jennifer Louise Reilly,F
99749,"Terrence ""Terry"" Reilly",M
99851,Werner Josef Reiterer,M
99926,Rachel Ren,F
99957,Stuart Rendell,M
99961,Charlene Louise Rendina (Neighbour-),F
99998,"Robert John ""Bob"" Renney",M
100016,"Lachlan ""Lach"" Renshaw",M
100017,Mark Damien Renshaw,M
100038,Carli Renzi,F
100040,Daniel Repacholi,M
100094,Stuart Reside,M
100150,Karla Reuter,F
100266,Lauren Reynolds,F
100269,Peter Askin Reynolds,M
100273,Ruby Mary Reynolds-Lewis,F
100321,David Rhodes,M
100424,Simplice Ribouem,M
100452,Grant Rex Rice,M
100455,"Stephanie Louise ""Steph"" Rice",F
100459,Maurice William Rich,M
100504,Robert Richards,M
100506,Samantha Richards,F
100514,Warren Richards,M
100519,Andrew Richardson,M
100525,Brian John Richardson,M
100526,Bruce Edward Richardson,M
100551,Nicole Richardson,F
100590,"Michael ""Mike"" Richmond",M
100607,Howard James Richter,M
100631,Brenton Scott Rickard,M
100632,Dianna Jeanette Rickard (-van Hamburg),F
100654,"Leslie ""Les"" Riddle",M
100659,Colin Edwin Ridgeway (-Ridgway),M
100663,Peter Ridgway,M
100790,John Rigby,M
100793,"Raymond Edward ""Ray"" Rigby",M
100863,Murray Stewart Riley,M
100864,"Ronald William ""Ron"" Riley",M
100866,"Samantha Linette ""Sam"" Riley",F
100870,John Rillie,M
100987,"Rebecca ""Bec"" Rippon",F
100988,"Melissa ""Mel"" Rippon",F
101004,"Jeffrey ""Jeff"" Riseley",M
101013,Kylie Risk,F
101160,Megan Rivers,F
101161,Petra Janina Rivers,F
101205,"Nicholas Anthony ""Nick"" Rizzo",M
101206,Philippe Sebastien Rizzo,M
101209,Paul Joseph Rizzuto,M
101219,Aidan Joseph Roach,M
101241,Lionel Philip Robberds,M
101249,Neil James Robbins,M
101250,Sally Robbins,F
101279,Annmaree Roberts,F
101291,"Francis Roy ""Frank"" Roberts",M
101298,James Roberts,M
101301,Jean Evelyn Roberts,F
101308,Kelsey-Lee Roberts,F
101311,Luke Justin Roberts,M
101313,Martin Wade Roberts,M
101315,Nathan Roberts,M
101329,"Valerie Lois ""Val"" Roberts (-Beitzel)",F
101330,"Victoria ""Vicky"" Roberts",F
101336,Adrian Robertson,M
101353,Glenda Joy Robertson (-Radley),F
101369,Michael Robertson,M
101377,Peter John Robertson,M
101384,Scott Stephen Robertson,M
101389,Denise Margaret Robertson-Boyd,F
101419,Brett Robinson,M
101425,Clint David Robinson,M
101433,"Edith Frances ""Edie"" Robinson (-Payne)",F
101445,Jane Robinson,F
101452,"Joshua ""Josh"" Robinson",M
101464,Rohan Stuart Robinson,M
101466,Seamus Robinson,M
101473,Fiona Mary Robinson-Hannan,F
101548,"Danielle ""Danni"" Roche",F
101552,"Kenneth James ""Ken"" Roche",M
101554,Melanie Jane Roche,F
101583,Warren Rock,M
101601,Sally Rodd,F
101630,Alfred John Rodgers,M
101649,Anastasia Rodionova,F
101650,Arina Rodionova,F
101870,Clifford Carl Rodwell,M
101950,Emily Mei Ling Rogers,F
101952,"Gregory Francis ""Greg"" Rogers",M
101956,Jodie Leanne Rogers,F
101960,Michael Rogers,M
101962,Neil William Rogers,M
101966,Paul Andrew Rogers,M
101967,"Philip John ""Phil"" Rogers",M
101975,Craig William Rogerson,M
102027,Semon Elke Rohloff (-Spence),F
102052,Stacy Roiall,F
102171,Jeremy Rolleston,M
102190,Gillian Rolton,F
102376,"William John ""Bill"" Ronald",M
102380,"Anthony Dean ""Tony"" Ronaldson",M
102382,"Daniel ""Dan"" Ronan",M
102405,Brett Nicholas Roneberg,M
102438,Giaan Leigh Rooney,F
102460,Graeme Lindsay Rootham,M
102563,Iain Murray Rose,M
102566,Shane Rose,M
102580,Emily Rosemond,F
102677,Amanda Ross,F
102693,Jesse Ross,M
102696,Joshua James Ross,M
102712,Allison Joan Ross-Edwards (-Hodgson),F
102728,John Rosser,M
102730,Warren Eric Rosser,M
102760,Julian Joseph Rossi,M
102782,Jack Rossiter,M
103042,Ryan Benjamin Rowland Smith,M
103045,Richard Rowles,M
103047,"Stanley Rupert ""Stan"" Rowley",M
103048,Ian Mark Rowling,M
103050,Paul James Rowney,M
103051,Justin Scott Rowsell,M
103069,Barry Thomas Roycroft,M
103070,"James William George ""Bill"" Roycroft",M
103072,Clarke James Roycroft,M
103073,"Victoria ""Vicki"" Roycroft (Rose-)",F
103074,Wayne William Roycroft,M
103075,Bronwyn Elizabeth Roye (-Porter),F
103079,Aaron John Royle,M
103188,"Anneliese ""Annie"" Rubie",F
103258,Priscilla Ruddle,F
103335,Ian Ruff,M
103441,Nikita Rukavytsya,M
103449,Norman Rule,M
103459,"Terence Douglas ""Terry"" Rumbel",M
103575,Daniel Rusitovic,M
103599,Angela Mary Russell (-Harris),F
103606,Dion Russell,M
103617,John Frederick Russell,M
103646,Monette Simone Russo,F
103709,Adam Rutter,M
103728,Marguerite Isabelle Ruygrok (-Jenkins),F
103765,Anthony Ryan,M
103768,Christian Ryan,M
103775,Heath Ryan,M
103778,Jaime Ryan,F
103781,John Sydney Ryan,M
103783,Linda Maree Ryan,F
103786,"Matthew ""Matt"" Ryan",M
103787,"Matthew Morgan ""Matt"" Ryan",M
103788,Michael A. B. Ryan,M
103795,Noel Philip Ryan,M
103800,Sarah Michelle Ryan,F
103807,"William ""Will"" Ryan",M
103839,Leanne Rycroft,F
103847,Kristie-Anne Ryder,F
103890,Colin Stirling Ryrie,M
103918,Carl Edgard Ryves,M
104221,Amy Elizabeth Safe (-Gillett),F
104272,"Hedwig Annemarie ""Heidi"" Sager (-Beard)",F
104628,Edward Salas,M
104760,Cheryl Ann Salisbury,F
104959,"Kathleen Veronica ""Kathy"" Sambell (-Wright)",F
105030,Dane Kevin Sampson,M
105054,Graeme Leslie Samuel,M
105060,"Daniele ""Dani"" Samuels (-Stevens)",F
105306,"William Clifford ""Cliff"" Sander",M
105335,Nicole Sanderson,F
105396,Richard Ashley Sands,M
105399,"Bengt Olov ""Ben"" Sandstrom",M
105438,Stephanie Xu Sang,F
105487,George Sanna,M
105521,Remo Sansonetti,M
105522,"Salvatore ""Sal"" Sansonetti",M
105598,Emeric Stephen Santo,M
105610,Jenna Santoromito,F
105611,Mia Santoromito,F
105642,"Manoel Frederick ""Manny"" Santos",M
105771,"James Fred Robert ""Dick"" Sargeant",M
105773,Caitlin Sargent-Jones,F
105810,Kristian Ronald Sarkies,M
105811,Yurik Sarkisyan,M
106075,Rebecca Sattin,F
106183,Pippa Savage,F
106255,Glen Saville,M
106256,Jane Kara Saville (-White),F
106257,Natalie Saville,F
106331,Willi Alfred Sawall,M
106351,Philip George Sawyer,M
106357,Kerry Anne Saxby-Junna,F
106382,Neville Merwyn Sayers,M
106440,"Patrick Gerard ""Pat"" Scammell",M
106445,Laetisha Scanlan,F
106447,James Scanlon,M
106460,"Edward Richard ""Eddie"" Scarf",M
106461,David Scarfe,M
106462,Warren James Scarfe,M
106513,Andrew Schacht,M
106537,Wendy Lynn Schaeffer,F
106568,Bradley Schafferius,M
106906,"Jessicah Lee ""Jess"" Schipper",F
106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F
107335,"Wilhelm ""Billy"" Schober",M
107369,Lee Schofield,M
107494,Brian Raymond Schrapel,M
107586,Grant Luke Schubert,M
107697,Jodie Lauren Schulz-Kenny,F
107715,David Schumacher,M
107726,Tony Schumacher,M
107807,Carolyn Jeni Schuwalow (-Lloyd),F
107955,Selina Scoble,F
107962,Terrence J. Scook,M
107966,Callum Scotson,M
107972,Andrew Scott,M
107974,Arthur Valentine Scott,M
107977,"Bevan ""Bev"" Scott",M
107978,"William ""Bill"" Scott",M
107986,Danielle Scott,F
108011,John Malcolm Scott,M
108019,Peter Scott,M
108021,Robert Geoffrey Scott,M
108044,"Jennifer ""Jenni"" Screen (-Mottram)",F
108048,Stefan James Scriggins,M
108074,David William Seal,M
108160,Alethea Nevada Sedgman,F
108189,Maxine Seear,F
108198,Emily Jane Seebohm,F
108214,Graham Seers,M
108225,"Kevin ""Clyde"" Sefton",M
108226,Anna Segal,F
108505,Warwick Perrins Selvey,M
108554,Dean Semmens,M
108623,"Lawrence James ""Larry"" Sengstock",M
108768,Sawan Serasinghe,M
108941,Dragan Sestic,M
108943,Sasa Sestic,M
109006,Brendan Sexton,M
109008,Jane Sexton,F
109033,Kenneth Ross Seymour,M
109090,Kylie Noele Shadbolt,F
109143,Hassan Shahsavan,M
109156,Peter Shakespear,M
109236,Kathleen Ann Shannon (-Bazzano),F
109239,Arthur Shannos,M
109312,Bruce McLeod Sharp,M
109364,Aileen Shaw (-Nash),F
109379,"Johanna ""Joh"" Shaw",F
109381,John Cameron Shaw,M
109385,Malcolm C. Shaw,M
109438,Gary Sheard,M
109449,Amy Sheehan,F
109451,Cristina Sheehan,F
109471,Karim Shehab,M
109499,Matthew Keith Sheldon-Collins,M
109500,Simon Francis Sheldon-Collins,M
109513,Michael Shelley,M
109577,Janelle Shepherd,F
109598,Lisa Sheridan-Paolini,F
109606,Graeme Archibald Sherman,M
109632,Russell Jon Sherwell,M
109754,Wayne Shillington,M
109826,Katrina Shinfield (-Shehab),F
109832,"Christopher D. ""Chris"" Shinners",M
109856,Sally Jean Shipard,F
109862,"Geoffrey Lloyd ""Geoff"" Shipton",M
109883,"Robert Alan ""Bob"" Shirlaw",M
109888,Simon Shirley,M
109891,"Matthew ""Matt"" Shirvington",M
109923,Hayder Shkara,M
110018,Elliot Shriane,M
110163,Gerald Michael Sylvester Sichel,M
110234,"Jonathan Scott ""Jon"" Sieben",M
110599,Ben Sim,M
110767,Ernest Andrew Simon,M
110787,Kyah Pam Simon,F
110792,"Matthew Blake ""Matt"" Simon",M
110800,Russell Simon,M
110867,Amanda Simper,F
110886,John Neville Simpson,M
110896,Sam Simpson,M
110962,Charles Colin Sinclair,M
110985,Ian Douglas Sinfield,M
111276,"Pamela Rochene ""Pam"" Singleton (-Hutchings)",F
111569,"Geoffrey ""Geoff"" Skaines",M
111661,Catherine Skinner,F
111664,Lisa Maree Skinner,F
111672,Todd Skipworth,M
111675,"Angela Robyn ""Angie"" Skirving-Lambert",F
